epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,248.281,1.48448,8.44827,1.2531,0.51601,0.2186,0.23501,0.14383,1.35386,2.09531,1.12977,0.000195811,0.000195811,0.000195811
2,481.949,1.42449,6.64098,1.21921,0.61094,0.19503,0.2147,0.12354,1.38247,1.98956,1.18889,0.000384053,0.000384053,0.000384053
3,715.426,1.39754,5.49086,1.2181,0.60655,0.2806,0.26308,0.15994,1.4025,2.15636,1.26119,0.000564534,0.000564534,0.000564534
4,946.175,1.4366,4.33481,1.2351,0.52305,0.34389,0.30713,0.18489,1.30553,1.68907,1.21434,0.000553073,0.000553073,0.000553073
5,1178.58,1.39872,3.51905,1.22091,0.4457,0.33138,0.29669,0.18275,1.30643,1.65941,1.23841,0.00054143,0.00054143,0.00054143
6,1450.21,1.3568,2.72967,1.21253,0.5185,0.41313,0.3733,0.21738,1.299,1.8639,1.23792,0.000529788,0.000529788,0.000529788
7,1684.53,1.34932,2.42105,1.19096,0.51026,0.42666,0.39622,0.24484,1.25247,1.60261,1.23591,0.000518146,0.000518146,0.000518146
8,1919.65,1.30172,2.13896,1.18556,0.57692,0.43262,0.40104,0.23564,1.27908,1.49197,1.24963,0.000506503,0.000506503,0.000506503
9,2151.08,1.28112,1.91297,1.15161,0.56299,0.3932,0.42593,0.25966,1.2638,1.43667,1.20585,0.000494861,0.000494861,0.000494861
10,2389.84,1.25097,1.75349,1.16218,0.45488,0.44345,0.42171,0.25286,1.28028,1.34997,1.22313,0.000483218,0.000483218,0.000483218
11,2657.12,1.24703,1.67422,1.16024,0.58335,0.45211,0.45705,0.28374,1.22769,1.31083,1.21607,0.000471576,0.000471576,0.000471576
12,2891.08,1.21439,1.57818,1.1371,0.53415,0.4936,0.47726,0.29038,1.20676,1.29357,1.17935,0.000459934,0.000459934,0.000459934
13,3124.24,1.19361,1.48656,1.13336,0.56653,0.4775,0.47836,0.29258,1.224,1.28794,1.21248,0.000448291,0.000448291,0.000448291
14,3381.71,1.20182,1.43082,1.12355,0.67282,0.48908,0.50886,0.30099,1.22315,1.22948,1.18904,0.000436649,0.000436649,0.000436649
15,3631.31,1.21844,1.32748,1.12739,0.49066,0.5624,0.51049,0.30439,1.25817,1.29523,1.20259,0.000425006,0.000425006,0.000425006
16,3896.85,1.14162,1.28038,1.09462,0.72342,0.49915,0.54154,0.33564,1.16766,1.24063,1.14028,0.000413364,0.000413364,0.000413364
17,4126.66,1.14878,1.28357,1.0897,0.60082,0.5024,0.53757,0.31946,1.18337,1.21441,1.16612,0.000401722,0.000401722,0.000401722
18,4357.09,1.17041,1.27625,1.09428,0.62655,0.48826,0.51797,0.31575,1.17946,1.32114,1.13451,0.000390079,0.000390079,0.000390079
19,4587.14,1.12702,1.21941,1.08507,0.57404,0.49241,0.55122,0.3459,1.16955,1.15592,1.1477,0.000378437,0.000378437,0.000378437
20,4818.16,1.11283,1.17518,1.07598,0.48056,0.59021,0.53855,0.33933,1.18801,1.1609,1.15747,0.000366794,0.000366794,0.000366794
21,5082.96,1.11836,1.13422,1.08067,0.68789,0.52962,0.57315,0.35175,1.17082,1.13385,1.15584,0.000355152,0.000355152,0.000355152
22,5315.8,1.09777,1.07304,1.06592,0.67544,0.51124,0.56871,0.34019,1.15727,1.1375,1.14812,0.00034351,0.00034351,0.00034351
23,5558.74,1.11303,1.12297,1.08315,0.63185,0.5788,0.55866,0.34624,1.16546,1.1764,1.15954,0.000331867,0.000331867,0.000331867
24,5791.69,1.10333,1.05269,1.06349,0.57639,0.59561,0.58522,0.3633,1.15752,1.10188,1.13813,0.000320225,0.000320225,0.000320225
25,6028.85,1.07203,1.03823,1.04311,0.47503,0.67713,0.58616,0.38222,1.15606,1.11032,1.13615,0.000308582,0.000308582,0.000308582
26,6294.81,1.04644,1.00218,1.05556,0.42986,0.61548,0.54345,0.35251,1.13555,1.19164,1.12903,0.00029694,0.00029694,0.00029694
27,6526.34,1.05034,0.99408,1.044,0.57906,0.67008,0.63788,0.40767,1.13673,1.09931,1.1278,0.000285298,0.000285298,0.000285298
28,6758.75,1.03234,0.95434,1.03281,0.55433,0.53832,0.59263,0.37445,1.11982,1.0342,1.11943,0.000273655,0.000273655,0.000273655
29,6985.84,1.07251,0.96285,1.04483,0.51175,0.62168,0.60968,0.38254,1.12949,1.09486,1.12262,0.000262013,0.000262013,0.000262013
