epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,8475.76,0.96925,0.85916,0.99425,0.74378,0.68258,0.76412,0.50246,1.15248,0.98578,1.14255,0.000215443,0.000215443,0.000215443
34,8716.11,0.97175,0.86136,0.99,0.71751,0.66555,0.75164,0.50187,1.14307,0.98451,1.13356,0.000203801,0.000203801,0.000203801
35,8957.42,0.96893,0.82903,0.99947,0.671,0.70301,0.74292,0.48781,1.14792,0.97153,1.1304,0.000192158,0.000192158,0.000192158
36,9232.5,0.96986,0.81937,1.01137,0.73864,0.6674,0.73494,0.49304,1.11966,0.97716,1.11167,0.000180516,0.000180516,0.000180516
37,9472.99,0.96297,0.80157,1.0073,0.74691,0.63311,0.7529,0.49238,1.1325,0.93148,1.11951,0.000168874,0.000168874,0.000168874
38,9714.17,0.9719,0.80598,1.00678,0.64159,0.68052,0.72089,0.47729,1.1295,0.96528,1.11554,0.000157231,0.000157231,0.000157231
39,9955.35,0.95106,0.78928,0.99939,0.62394,0.71529,0.72253,0.4738,1.13211,0.96152,1.13019,0.000145589,0.000145589,0.000145589
40,10196.6,0.94086,0.76255,0.99425,0.68309,0.7102,0.76191,0.50264,1.12911,0.95351,1.12319,0.000133946,0.000133946,0.000133946
41,10467.9,0.94651,0.74921,1.00132,0.69823,0.69727,0.71063,0.45195,1.12189,0.92927,1.11737,0.000122304,0.000122304,0.000122304
42,10705.1,0.90703,0.69127,0.98485,0.73973,0.64721,0.75337,0.48503,1.12888,0.90282,1.12582,0.000110662,0.000110662,0.000110662
43,10948.1,0.91171,0.68266,0.98332,0.7021,0.67759,0.73624,0.48374,1.1299,0.94165,1.12427,9.90192e-05,9.90192e-05,9.90192e-05
44,11189.7,0.89236,0.65451,0.97619,0.76134,0.66719,0.75319,0.49182,1.1307,0.91594,1.12992,8.73768e-05,8.73768e-05,8.73768e-05
45,11435.8,0.87807,0.65038,0.98143,0.65467,0.72195,0.74882,0.49077,1.12503,0.9064,1.1288,7.57344e-05,7.57344e-05,7.57344e-05
46,11709.7,0.87243,0.65407,0.96458,0.75724,0.67084,0.75841,0.50397,1.11135,0.93142,1.12152,6.4092e-05,6.4092e-05,6.4092e-05
47,11946.4,0.86428,0.63418,0.96072,0.7124,0.69716,0.75447,0.50211,1.1115,0.93603,1.12222,5.24496e-05,5.24496e-05,5.24496e-05
48,12185.8,0.85529,0.62079,0.96491,0.72305,0.68393,0.74816,0.4965,1.1071,0.93115,1.11738,4.08072e-05,4.08072e-05,4.08072e-05
49,12424.3,0.86819,0.63425,0.9677,0.72439,0.69387,0.74955,0.50002,1.10962,0.94619,1.11737,2.91648e-05,2.91648e-05,2.91648e-05
50,12662.5,0.86322,0.62951,0.95616,0.76101,0.67884,0.74992,0.50036,1.11199,0.94409,1.11902,1.75224e-05,1.75224e-05,1.75224e-05
