epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,440.938,1.15003,5.35032,1.04981,0.58397,0.40089,0.38981,0.22474,1.27494,1.53578,1.10638,0.000195915,0.000195915,0.000195915
2,860.459,0.99021,3.32451,0.95866,0.5704,0.48935,0.45588,0.28023,1.25681,1.40524,1.06724,0.000314316,0.000314316,0.000314316
3,1323.49,0.85976,2.15643,0.90635,0.6709,0.52851,0.58382,0.37826,1.16607,1.25625,1.03979,0.000355101,0.000355101,0.000355101
4,1759.03,0.73566,1.44552,0.86588,0.70597,0.52095,0.59164,0.37483,1.17328,1.17328,1.03786,0.000238728,0.000238728,0.000238728
5,2163.89,0.60394,1.06591,0.83193,0.71628,0.58161,0.68161,0.45034,1.12929,1.08526,1.0255,0.000122304,0.000122304,0.000122304
