epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,270.398,1.47949,7.78099,1.24427,0.51336,0.17696,0.19977,0.12654,1.39773,2.76227,1.16604,0.00019583,0.00019583,0.00019583
2,526.734,1.4274,7.0703,1.18978,0.64916,0.27876,0.25228,0.15806,1.36482,2.18539,1.16639,0.000384071,0.000384071,0.000384071
3,765.204,1.42313,5.36079,1.21332,0.54537,0.33858,0.31667,0.19666,1.33527,1.66292,1.18779,0.000564552,0.000564552,0.000564552
4,1005.1,1.39171,4.13206,1.20951,0.6378,0.28294,0.34028,0.2065,1.28819,2.04637,1.16883,0.000553073,0.000553073,0.000553073
5,1254.5,1.34706,3.14633,1.21219,0.62132,0.35737,0.37447,0.22976,1.35389,1.54517,1.21704,0.00054143,0.00054143,0.00054143
6,1569.69,1.35511,2.48858,1.22301,0.58489,0.35659,0.40589,0.25041,1.23125,1.46204,1.17304,0.000529788,0.000529788,0.000529788
7,1806.83,1.30559,2.15439,1.20355,0.62219,0.38964,0.40479,0.25216,1.24457,1.47411,1.16128,0.000518146,0.000518146,0.000518146
8,2045.11,1.30484,1.98035,1.19292,0.56663,0.43411,0.45788,0.26698,1.25534,2.31364,1.20108,0.000506503,0.000506503,0.000506503
9,2286.19,1.30101,1.84685,1.21522,0.52397,0.47936,0.47847,0.29989,1.21046,1.5383,1.17652,0.000494861,0.000494861,0.000494861
10,2536.35,1.25358,1.72626,1.16891,0.59917,0.50882,0.54203,0.33465,1.23162,1.2709,1.16633,0.000483218,0.000483218,0.000483218
11,2885.79,1.23871,1.55012,1.15599,0.56182,0.55952,0.52174,0.33105,1.2069,1.35129,1.15868,0.000471576,0.000471576,0.000471576
12,3124.13,1.21936,1.43164,1.1588,0.52591,0.52422,0.50753,0.31158,1.21528,1.32936,1.15663,0.000459934,0.000459934,0.000459934
13,3361.88,1.20472,1.35428,1.13826,0.61333,0.52819,0.53815,0.33008,1.19261,1.47993,1.14064,0.000448291,0.000448291,0.000448291
14,3604.11,1.17851,1.36118,1.1285,0.60001,0.59271,0.57286,0.35466,1.18652,1.23625,1.15325,0.000436649,0.000436649,0.000436649
15,3846.27,1.1856,1.34351,1.1129,0.64143,0.50627,0.55629,0.36178,1.19091,1.17617,1.15191,0.000425006,0.000425006,0.000425006
16,4160.59,1.14779,1.19234,1.11455,0.64447,0.59019,0.60447,0.36846,1.17864,1.17362,1.12594,0.000413364,0.000413364,0.000413364
17,4390.14,1.16305,1.22513,1.11424,0.49857,0.60224,0.57008,0.3486,1.19219,1.23578,1.1534,0.000401722,0.000401722,0.000401722
18,4621.46,1.13724,1.1312,1.09481,0.51258,0.64515,0.61262,0.39312,1.19961,1.18371,1.14538,0.000390079,0.000390079,0.000390079
19,4854.39,1.11727,1.14842,1.08478,0.61535,0.60815,0.61613,0.3803,1.18539,1.16251,1.14224,0.000378437,0.000378437,0.000378437
20,5088.74,1.10976,1.0944,1.0872,0.58494,0.58494,0.5791,0.37796,1.15138,1.24921,1.12391,0.000366794,0.000366794,0.000366794
21,5397.82,1.09933,1.0618,1.06471,0.5723,0.59393,0.57138,0.35354,1.17852,1.1515,1.13878,0.000355152,0.000355152,0.000355152
22,5630.77,1.09495,1.00414,1.08297,0.63404,0.57478,0.59304,0.38088,1.1501,1.07336,1.13557,0.00034351,0.00034351,0.00034351
23,5863.85,1.09167,1.00925,1.07567,0.64267,0.57252,0.61154,0.38662,1.14754,1.05769,1.11827,0.000331867,0.000331867,0.000331867
24,6096.88,1.07411,0.99365,1.0759,0.63175,0.56708,0.6199,0.37857,1.17194,1.14056,1.1396,0.000320225,0.000320225,0.000320225
