epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,287.818,1.49775,7.49445,1.24072,0.80321,0.20085,0.21621,0.14256,1.31367,2.35588,1.11948,0.00019583,0.00019583,0.00019583
2,573.346,1.45723,5.55344,1.21121,0.8729,0.24632,0.28348,0.17597,1.34784,1.90345,1.17546,0.000384071,0.000384071,0.000384071
3,866.326,1.42676,4.07795,1.21795,0.5572,0.27933,0.27809,0.17419,1.33792,1.87296,1.15262,0.000564552,0.000564552,0.000564552
4,1156.48,1.39719,2.99176,1.21615,0.52165,0.33899,0.32558,0.20992,1.28781,1.58336,1.18359,0.000553073,0.000553073,0.000553073
5,1428.71,1.38639,2.43683,1.20361,0.57056,0.3462,0.37014,0.22508,1.29985,1.52277,1.19017,0.00054143,0.00054143,0.00054143
6,1779,1.33073,2.1684,1.16227,0.46254,0.39365,0.35605,0.21771,1.28357,1.48032,1.15891,0.000529788,0.000529788,0.000529788
7,2040,1.3269,1.88698,1.17414,0.60963,0.35696,0.34201,0.21535,1.26871,1.46396,1.18596,0.000518146,0.000518146,0.000518146
8,2301.56,1.29614,1.75298,1.16075,0.63362,0.45507,0.47794,0.29065,1.27048,1.32307,1.1701,0.000506503,0.000506503,0.000506503
9,2562.66,1.27874,1.62373,1.15443,0.72635,0.42398,0.46989,0.28935,1.24187,1.47544,1.17393,0.000494861,0.000494861,0.000494861
10,2824.23,1.25897,1.5203,1.14425,0.52938,0.50807,0.45205,0.27564,1.20185,1.31072,1.12383,0.000483218,0.000483218,0.000483218
11,3172.94,1.26267,1.41459,1.13044,0.71097,0.40811,0.47678,0.30983,1.16311,1.26048,1.12732,0.000471576,0.000471576,0.000471576
12,3444.4,1.25071,1.45782,1.12772,0.54506,0.59372,0.50821,0.31629,1.19553,1.20859,1.12245,0.000459934,0.000459934,0.000459934
13,3712.7,1.18366,1.33978,1.10555,0.63555,0.51705,0.52399,0.32066,1.18709,1.24538,1.11702,0.000448291,0.000448291,0.000448291
14,3978.89,1.19136,1.24408,1.10788,0.62626,0.46285,0.53221,0.32844,1.17415,1.15984,1.13099,0.000436649,0.000436649,0.000436649
15,4254.46,1.16257,1.20721,1.08611,0.61267,0.5327,0.55811,0.35398,1.17652,1.1266,1.1263,0.000425006,0.000425006,0.000425006
16,4595.17,1.17274,1.22303,1.08976,0.60715,0.58007,0.59575,0.36505,1.20054,1.13803,1.15555,0.000413364,0.000413364,0.000413364
