epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,274.487,1.49914,7.58052,1.24095,0.83222,0.20863,0.22603,0.15408,1.29594,2.26469,1.12266,0.00019583,0.00019583,0.00019583
2,530.236,1.44056,5.70666,1.20235,0.84344,0.25422,0.27338,0.17311,1.36267,1.97032,1.1708,0.000384071,0.000384071,0.000384071
3,789.512,1.44338,4.28485,1.21424,0.63305,0.27276,0.27935,0.16299,1.4744,1.90776,1.17886,0.000564552,0.000564552,0.000564552
4,1025.58,1.43166,3.13023,1.219,0.70711,0.30113,0.33629,0.2076,1.34958,2.00936,1.21678,0.000553073,0.000553073,0.000553073
5,1260.95,1.37966,2.51591,1.20055,0.53177,0.3262,0.32121,0.20361,1.34724,1.85495,1.18744,0.00054143,0.00054143,0.00054143
6,1557.57,1.36281,2.17352,1.17782,0.65547,0.38485,0.38953,0.2318,1.31285,1.38277,1.18254,0.000529788,0.000529788,0.000529788
7,1785.52,1.33378,1.92601,1.17533,0.68463,0.34738,0.37337,0.22643,1.25897,1.47446,1.18093,0.000518146,0.000518146,0.000518146
8,2053.28,1.30636,1.80723,1.16084,0.64327,0.3664,0.4007,0.24587,1.2761,1.50353,1.18827,0.000506503,0.000506503,0.000506503
9,2306.33,1.26609,1.64902,1.15941,0.65857,0.42455,0.44526,0.26857,1.22355,1.35951,1.16985,0.000494861,0.000494861,0.000494861
10,2561.41,1.24968,1.5131,1.13645,0.67539,0.40422,0.43117,0.26899,1.21432,1.35774,1.14619,0.000483218,0.000483218,0.000483218
11,2890.94,1.27729,1.43963,1.14257,0.67824,0.45001,0.50572,0.31652,1.2101,1.27716,1.16584,0.000471576,0.000471576,0.000471576
12,3137.83,1.26046,1.47359,1.13177,0.46628,0.5621,0.51403,0.30848,1.21801,1.18729,1.15399,0.000459934,0.000459934,0.000459934
13,3384.11,1.20056,1.34616,1.10715,0.66227,0.47778,0.54166,0.33046,1.22198,1.23583,1.16111,0.000448291,0.000448291,0.000448291
14,3636.32,1.19952,1.25518,1.11293,0.59636,0.52883,0.51387,0.30571,1.1918,1.18471,1.14963,0.000436649,0.000436649,0.000436649
15,3885.76,1.16883,1.24913,1.08847,0.52228,0.59067,0.54925,0.3477,1.18089,1.2121,1.13348,0.000425006,0.000425006,0.000425006
16,4217.21,1.17015,1.20943,1.0939,0.60728,0.58743,0.56936,0.33932,1.16948,1.1374,1.13487,0.000413364,0.000413364,0.000413364
17,4464.82,1.16674,1.16079,1.08935,0.58846,0.61775,0.58654,0.34876,1.15349,1.08689,1.13633,0.000401722,0.000401722,0.000401722
18,4721.58,1.13602,1.11167,1.07284,0.63965,0.56751,0.5684,0.34517,1.17209,1.06361,1.12466,0.000390079,0.000390079,0.000390079
19,4978.7,1.16184,1.10097,1.10052,0.68533,0.56309,0.60758,0.38661,1.14733,1.07369,1.13093,0.000378437,0.000378437,0.000378437
20,5242.06,1.14479,1.12802,1.08735,0.67007,0.55798,0.58083,0.34598,1.15022,1.13586,1.13546,0.000366794,0.000366794,0.000366794
21,5571.5,1.12578,1.02889,1.07338,0.69688,0.57388,0.59703,0.36952,1.16256,1.09191,1.12499,0.000355152,0.000355152,0.000355152
22,5819.89,1.1165,1.01252,1.07911,0.72318,0.582,0.62636,0.39359,1.15653,1.07738,1.14691,0.00034351,0.00034351,0.00034351
23,6066.8,1.07636,1.01834,1.05249,0.66393,0.53636,0.58096,0.35419,1.15109,1.05676,1.14668,0.000331867,0.000331867,0.000331867
24,6321.04,1.09395,1.02144,1.05604,0.66202,0.60316,0.61718,0.38712,1.15497,1.0377,1.13526,0.000320225,0.000320225,0.000320225
25,6578.09,1.0862,0.97242,1.05361,0.58124,0.62153,0.6334,0.39547,1.16049,1.12223,1.14459,0.000308582,0.000308582,0.000308582
26,6902.06,1.06926,0.92365,1.05288,0.56361,0.62751,0.631,0.39111,1.11958,1.03539,1.12598,0.00029694,0.00029694,0.00029694
27,7143.39,1.03837,0.90632,1.02135,0.66446,0.60196,0.6003,0.37148,1.1237,1.04441,1.12461,0.000285298,0.000285298,0.000285298
28,7384.83,1.05176,0.89802,1.03575,0.57326,0.62824,0.64051,0.40656,1.1352,1.04188,1.13254,0.000273655,0.000273655,0.000273655
29,7627.52,1.0248,0.8747,1.0366,0.71288,0.59414,0.62334,0.3858,1.16082,1.00869,1.13163,0.000262013,0.000262013,0.000262013
30,7869.25,1.01257,0.85138,1.02692,0.62949,0.65466,0.6793,0.42471,1.1303,0.97583,1.12359,0.00025037,0.00025037,0.00025037
31,8191.1,0.9975,0.81533,1.00623,0.62003,0.68082,0.6248,0.40988,1.13045,1.01548,1.11559,0.000238728,0.000238728,0.000238728
32,8433.63,1.01301,0.84145,1.0255,0.53499,0.73296,0.65268,0.41659,1.12155,0.98778,1.12847,0.000227086,0.000227086,0.000227086
33,8674.64,1.00411,0.84343,1.01015,0.64045,0.75061,0.71243,0.44569,1.12191,0.98481,1.12238,0.000215443,0.000215443,0.000215443
34,8916.9,1.01076,0.82178,1.02012,0.55749,0.72643,0.65265,0.40521,1.12182,0.97697,1.12078,0.000203801,0.000203801,0.000203801
35,9158.49,0.97223,0.8031,1.00233,0.69414,0.68389,0.71825,0.46419,1.12185,0.95454,1.1232,0.000192158,0.000192158,0.000192158
36,9480.51,0.96629,0.76455,1.00495,0.68352,0.73743,0.73287,0.47454,1.10933,0.92308,1.11077,0.000180516,0.000180516,0.000180516
37,9721.14,0.93573,0.75238,0.9825,0.71256,0.64313,0.65333,0.41784,1.11843,0.96904,1.11952,0.000168874,0.000168874,0.000168874
38,9980.95,0.95484,0.75026,0.99426,0.68932,0.74626,0.75382,0.4807,1.10215,0.93752,1.11516,0.000157231,0.000157231,0.000157231
39,10234.7,0.95642,0.75263,0.99669,0.71067,0.72089,0.72919,0.4653,1.11043,0.9524,1.11573,0.000145589,0.000145589,0.000145589
40,10480.3,0.93322,0.73375,0.99134,0.63282,0.74312,0.69812,0.45493,1.11103,0.93094,1.11789,0.000133946,0.000133946,0.000133946
41,10809.2,0.9253,0.69848,0.98687,0.69123,0.73302,0.71811,0.46229,1.10213,0.90255,1.11835,0.000122304,0.000122304,0.000122304
