epoch,action,op,field,before,after,reason,delta_precision,delta_recall,delta_map50,delta_map50_95,guard_triggered,rollback_reason,frozen
15,rollback,clahe,strength,0.14,0.17,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
15,rollback,gamma,prob,0.010000000000000002,0.030000000000000002,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
15,rollback,gamma,strength,0.14,0.17,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
15,rollback,brightness,prob,0.0,0.009999999999999998,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
15,rollback,brightness,strength,0.09,0.12,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
15,rollback,contrast,prob,0.0,0.009999999999999998,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
15,rollback,contrast,strength,0.09,0.12,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
15,rollback,cutout_safe,prob,0.0,0.009999999999999998,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
15,rollback,cutout_safe,strength,0.04000000000000001,0.07,catf_update,-0.04498000000000002,0.06691999999999998,-0.010210000000000052,-0.011679999999999968,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback",precision_drop_lt_0.015,False
20,rollback,,,,,,-0.01589000000000007,0.05202999999999991,-0.015179999999999971,-0.022199999999999998,"precision_guard,map50_95_guard,low_contrast_fn,constraint_warning,rollback","precision_drop_lt_0.015,map50_drop_lt_0.015,map50_95_drop_lt_0.015",True
