epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,263.923,1.50894,8.37618,1.21768,0.58646,0.17093,0.1505,0.09528,1.38971,2.65099,1.14191,0.00019583,0.00019583,0.00019583
2,513.723,1.42543,6.60791,1.18406,0.7418,0.30078,0.31369,0.19038,1.35318,2.08757,1.1819,0.000314247,0.000314247,0.000314247
3,761.535,1.38089,5.23731,1.17587,0.60054,0.38654,0.37821,0.24116,1.2966,1.5439,1.15026,0.000355049,0.000355049,0.000355049
4,1008.56,1.31496,4.35075,1.12999,0.763,0.38381,0.42942,0.27518,1.21355,1.70166,1.12193,0.000238728,0.000238728,0.000238728
5,1255.82,1.21577,3.62435,1.10955,0.74958,0.38507,0.43903,0.27605,1.16046,1.47448,1.09222,0.000122304,0.000122304,0.000122304
