epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,335.385,1.05802,0.96495,1.03611,0.62111,0.60588,0.62617,0.39212,1.21072,1.12073,1.14849,0.00019583,0.00019583,0.00019583
2,659.865,1.11801,1.06631,1.06362,0.647,0.5663,0.62038,0.40404,1.18688,1.1288,1.13101,0.000314247,0.000314247,0.000314247
3,977.062,1.1194,1.09217,1.06613,0.52826,0.64677,0.58466,0.37123,1.20887,1.11851,1.14718,0.000355049,0.000355049,0.000355049
4,1310.83,1.09542,0.99385,1.06219,0.61505,0.56019,0.59608,0.37501,1.12249,1.09557,1.11089,0.000238728,0.000238728,0.000238728
5,1638.32,1.0157,0.9127,1.02137,0.6332,0.66994,0.67111,0.44459,1.11267,1.01614,1.0968,0.000122304,0.000122304,0.000122304
