epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,465.23,1.33242,6.37293,1.1192,0.79778,0.31556,0.35969,0.22521,1.24621,1.54575,1.05809,0.000195915,0.000195915,0.000195915
2,919.5,1.09986,3.51439,0.99136,0.51689,0.46562,0.48894,0.29367,1.2843,1.41603,1.07194,0.000314316,0.000314316,0.000314316
3,1354.35,0.96438,2.11576,0.93538,0.62075,0.54529,0.55941,0.36378,1.19238,1.28096,1.03486,0.000355101,0.000355101,0.000355101
4,1796.21,0.81071,1.36454,0.88011,0.6318,0.57793,0.62471,0.41263,1.13788,1.16022,1.00758,0.000238728,0.000238728,0.000238728
5,2235.89,0.64729,0.98535,0.831,0.66605,0.63516,0.65668,0.44148,1.13939,1.15991,1.01517,0.000122304,0.000122304,0.000122304
