epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,277.308,1.50251,7.63938,1.2344,0.8278,0.19843,0.21309,0.14562,1.27935,2.19284,1.09885,0.00019583,0.00019583,0.00019583
2,539.798,1.46469,5.66161,1.20673,0.78859,0.2534,0.26348,0.16168,1.38889,2.09527,1.15344,0.000384071,0.000384071,0.000384071
3,801.569,1.44868,4.12448,1.21179,0.4546,0.29604,0.30564,0.18886,1.34864,2.08499,1.19497,0.000564552,0.000564552,0.000564552
4,1076.36,1.41741,3.0033,1.2084,0.50347,0.34303,0.31782,0.19781,1.26801,1.59625,1.15368,0.000553073,0.000553073,0.000553073
5,1327.68,1.377,2.43953,1.18951,0.52472,0.38057,0.35714,0.21955,1.28449,1.65188,1.17611,0.00054143,0.00054143,0.00054143
6,1637.81,1.33725,2.1292,1.16066,0.56256,0.3383,0.33961,0.20826,1.26158,1.46796,1.13338,0.000529788,0.000529788,0.000529788
7,1867.37,1.30661,1.88377,1.15727,0.58849,0.38429,0.36713,0.23,1.26036,1.41593,1.15911,0.000518146,0.000518146,0.000518146
8,2097.45,1.30501,1.73841,1.15384,0.62404,0.48077,0.48006,0.29549,1.24103,1.34611,1.14182,0.000506503,0.000506503,0.000506503
9,2327.05,1.26965,1.60601,1.14588,0.60866,0.48643,0.49601,0.3063,1.24554,1.35712,1.15498,0.000494861,0.000494861,0.000494861
10,2556.89,1.24899,1.47913,1.13215,0.58297,0.529,0.50905,0.30616,1.20607,1.29728,1.12329,0.000483218,0.000483218,0.000483218
11,2871.81,1.25054,1.42537,1.12977,0.66091,0.45282,0.48886,0.31835,1.16277,1.26632,1.1152,0.000471576,0.000471576,0.000471576
12,3102.09,1.24554,1.43448,1.11774,0.57461,0.47079,0.51311,0.32532,1.21925,1.22923,1.13458,0.000459934,0.000459934,0.000459934
13,3332.15,1.19686,1.34661,1.10527,0.52947,0.46696,0.5142,0.31074,1.17658,1.26574,1.11384,0.000448291,0.000448291,0.000448291
14,3561.98,1.18891,1.24375,1.09485,0.63319,0.45942,0.50879,0.32015,1.18901,1.24875,1.12685,0.000436649,0.000436649,0.000436649
15,3796.12,1.15626,1.20848,1.08528,0.58403,0.53691,0.55771,0.34161,1.18093,1.17198,1.10625,0.000425006,0.000425006,0.000425006
16,4108.02,1.16937,1.21849,1.08873,0.51797,0.53902,0.56074,0.33908,1.21297,1.24616,1.12356,0.000413364,0.000413364,0.000413364
17,4337.74,1.15875,1.15854,1.06945,0.69875,0.51856,0.61102,0.36509,1.15964,1.16102,1.10966,0.000401722,0.000401722,0.000401722
18,4567.55,1.13341,1.10152,1.06005,0.51984,0.67397,0.6424,0.40507,1.1864,1.07121,1.11564,0.000390079,0.000390079,0.000390079
19,4797.68,1.14756,1.09286,1.08656,0.68443,0.55376,0.60176,0.38719,1.17454,1.14375,1.10624,0.000378437,0.000378437,0.000378437
20,5028.8,1.13286,1.09623,1.07115,0.61505,0.62255,0.60204,0.38584,1.1481,1.17601,1.10416,0.000366794,0.000366794,0.000366794
21,5341.21,1.11233,1.02225,1.05847,0.649,0.59904,0.59145,0.38037,1.18341,1.12087,1.13004,0.000355152,0.000355152,0.000355152
22,5570.89,1.10153,1.02535,1.06065,0.632,0.61201,0.64548,0.40887,1.15876,1.09214,1.12573,0.00034351,0.00034351,0.00034351
23,5801.2,1.07518,1.00199,1.04577,0.69192,0.57724,0.60791,0.38885,1.17903,1.08517,1.12196,0.000331867,0.000331867,0.000331867
24,6031.14,1.0967,1.01669,1.04628,0.52304,0.6812,0.6157,0.39175,1.15076,1.09247,1.11327,0.000320225,0.000320225,0.000320225
25,6261.26,1.06876,0.97993,1.0439,0.71541,0.55099,0.61058,0.3851,1.1675,1.09044,1.11976,0.000308582,0.000308582,0.000308582
26,6571.79,1.05681,0.9431,1.03345,0.55019,0.69898,0.63662,0.40563,1.14876,1.04722,1.09858,0.00029694,0.00029694,0.00029694
