epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,210.788,1.48448,8.44827,1.2531,0.51601,0.2186,0.23501,0.14383,1.35386,2.09531,1.12977,0.000195811,0.000195811,0.000195811
2,412.771,1.42449,6.64098,1.21921,0.61094,0.19503,0.2147,0.12354,1.38247,1.98956,1.18889,0.000384053,0.000384053,0.000384053
3,612.619,1.39754,5.49086,1.2181,0.60655,0.2806,0.26308,0.15994,1.4025,2.15636,1.26119,0.000564534,0.000564534,0.000564534
4,811.685,1.4366,4.33481,1.2351,0.52305,0.34389,0.30713,0.18489,1.30553,1.68907,1.21434,0.000553073,0.000553073,0.000553073
5,1009.3,1.39872,3.51905,1.22091,0.4457,0.33138,0.29669,0.18275,1.30643,1.65941,1.23841,0.00054143,0.00054143,0.00054143
6,1207.28,1.34962,2.82349,1.20283,0.53284,0.37158,0.39405,0.23268,1.28818,1.6763,1.2198,0.000529788,0.000529788,0.000529788
7,1406.62,1.3401,2.37847,1.20295,0.51134,0.37172,0.36372,0.22415,1.29255,1.56167,1.2358,0.000518146,0.000518146,0.000518146
8,1606.18,1.29179,2.13975,1.17029,0.61423,0.41589,0.36545,0.22784,1.2405,1.48419,1.18365,0.000506503,0.000506503,0.000506503
9,1805.83,1.28596,1.90576,1.16543,0.56421,0.38185,0.40784,0.25088,1.28475,1.57245,1.1989,0.000494861,0.000494861,0.000494861
10,2005.09,1.27831,1.8387,1.16408,0.53158,0.48219,0.44316,0.27191,1.22208,1.44256,1.18078,0.000483218,0.000483218,0.000483218
11,2208.46,1.2547,1.68451,1.15153,0.54392,0.46614,0.46001,0.27908,1.21269,1.37269,1.17443,0.000471576,0.000471576,0.000471576
12,2409.5,1.22872,1.59762,1.13765,0.67649,0.44863,0.48969,0.29752,1.21485,1.37408,1.17121,0.000459934,0.000459934,0.000459934
13,2609.42,1.18917,1.46334,1.1126,0.64058,0.45369,0.46063,0.28215,1.21937,1.42068,1.16469,0.000448291,0.000448291,0.000448291
14,2809.82,1.18732,1.40937,1.1036,0.62132,0.47046,0.49259,0.28399,1.25768,1.31072,1.17574,0.000436649,0.000436649,0.000436649
15,3010.48,1.18019,1.37969,1.10919,0.63807,0.50602,0.53032,0.32251,1.21227,1.19217,1.16442,0.000425006,0.000425006,0.000425006
16,3212.5,1.18211,1.31258,1.10792,0.64877,0.53542,0.5401,0.32587,1.18963,1.1391,1.15727,0.000413364,0.000413364,0.000413364
