epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,294.112,1.49146,7.82821,1.25172,0.68507,0.19603,0.21447,0.12875,1.35965,2.29082,1.14588,0.00019583,0.00019583,0.00019583
2,566.518,1.42454,7.07065,1.20025,0.56354,0.27545,0.26012,0.14985,1.37028,2.66092,1.19485,0.000384071,0.000384071,0.000384071
3,830.735,1.41127,5.37773,1.22061,0.68527,0.29028,0.31556,0.19197,1.29712,1.90608,1.20874,0.000564552,0.000564552,0.000564552
4,1095.49,1.41719,4.15979,1.23074,0.6887,0.31419,0.31613,0.19818,1.27234,1.76523,1.20609,0.000553073,0.000553073,0.000553073
5,1370.09,1.35268,3.12233,1.21531,0.57943,0.37686,0.36005,0.22636,1.28854,1.62706,1.20462,0.00054143,0.00054143,0.00054143
6,1723.05,1.33642,2.45317,1.21495,0.6376,0.43387,0.38168,0.23269,1.25567,1.45225,1.19374,0.000529788,0.000529788,0.000529788
7,2025.76,1.30288,2.1535,1.20509,0.64722,0.41025,0.43161,0.26779,1.26156,1.47554,1.18378,0.000518146,0.000518146,0.000518146
8,2341.86,1.3183,1.96897,1.20143,0.59743,0.42546,0.43809,0.25057,1.25106,1.67401,1.20109,0.000506503,0.000506503,0.000506503
9,2655.01,1.30641,1.81197,1.21032,0.56107,0.48727,0.47954,0.28593,1.28453,1.42663,1.1928,0.000494861,0.000494861,0.000494861
10,2978.07,1.233,1.66403,1.15033,0.58719,0.4902,0.46777,0.28317,1.20074,1.43821,1.15559,0.000483218,0.000483218,0.000483218
11,3335.42,1.23827,1.53798,1.15453,0.64811,0.52331,0.56168,0.33106,1.15742,1.26815,1.13274,0.000471576,0.000471576,0.000471576
12,3605.28,1.20644,1.41523,1.1502,0.58497,0.55892,0.54019,0.32802,1.18534,1.23511,1.13994,0.000459934,0.000459934,0.000459934
13,3875.27,1.20239,1.34733,1.14054,0.5519,0.56064,0.57152,0.34759,1.19681,1.26061,1.14738,0.000448291,0.000448291,0.000448291
14,4154.3,1.19684,1.35913,1.13704,0.49957,0.60356,0.56395,0.34205,1.19467,1.43982,1.14641,0.000436649,0.000436649,0.000436649
15,4422.74,1.18895,1.33077,1.11666,0.66483,0.50097,0.56069,0.34577,1.1567,1.23071,1.13857,0.000425006,0.000425006,0.000425006
16,4772.13,1.15587,1.20309,1.11843,0.60633,0.57407,0.57742,0.33323,1.20631,1.26351,1.15001,0.000413364,0.000413364,0.000413364
17,5047.71,1.1629,1.21451,1.11595,0.59779,0.53912,0.57912,0.35408,1.16314,1.15721,1.14092,0.000401722,0.000401722,0.000401722
18,5314.58,1.13809,1.11613,1.10184,0.53613,0.66825,0.59041,0.37538,1.16981,1.15438,1.13301,0.000390079,0.000390079,0.000390079
19,5591.56,1.12,1.11496,1.08773,0.69052,0.61618,0.63654,0.39803,1.18257,1.13938,1.15229,0.000378437,0.000378437,0.000378437
20,5856.6,1.1199,1.08657,1.08853,0.6511,0.61262,0.63439,0.40189,1.1464,1.22152,1.12979,0.000366794,0.000366794,0.000366794
21,6203.12,1.10351,1.0758,1.07315,0.50258,0.66225,0.6132,0.38249,1.16993,1.12855,1.13662,0.000355152,0.000355152,0.000355152
22,6465.75,1.09374,0.99554,1.08281,0.67268,0.59772,0.61167,0.39305,1.1508,1.0462,1.12379,0.00034351,0.00034351,0.00034351
23,6730.22,1.10492,1.02527,1.0751,0.68902,0.5778,0.6329,0.39539,1.14744,1.11486,1.11658,0.000331867,0.000331867,0.000331867
24,6994.48,1.07487,0.97053,1.07095,0.57606,0.61363,0.64833,0.39494,1.13561,1.00031,1.12122,0.000320225,0.000320225,0.000320225
25,7258.23,1.07275,0.96918,1.06607,0.57332,0.66876,0.65233,0.39923,1.16437,1.0512,1.13706,0.000308582,0.000308582,0.000308582
26,7605.21,1.06895,0.96892,1.05717,0.57879,0.57809,0.60369,0.37784,1.15198,1.07772,1.127,0.00029694,0.00029694,0.00029694
27,7874,1.04033,0.91918,1.05264,0.70777,0.57785,0.63185,0.40465,1.14443,1.053,1.12487,0.000285298,0.000285298,0.000285298
28,8139.23,1.04539,0.88526,1.0427,0.67943,0.64007,0.66047,0.42415,1.13544,1.01453,1.13281,0.000273655,0.000273655,0.000273655
29,8402.44,1.00478,0.88313,1.03625,0.58791,0.71593,0.65167,0.41926,1.14455,1.12097,1.11387,0.000262013,0.000262013,0.000262013
30,8662.1,1.02397,0.8574,1.03767,0.5378,0.6689,0.62853,0.41414,1.11733,1.23981,1.10655,0.00025037,0.00025037,0.00025037
31,8991.6,1.0065,0.84754,1.02888,0.65184,0.63401,0.65521,0.41795,1.14635,1.00018,1.13106,0.000238728,0.000238728,0.000238728
32,9240.67,1.00885,0.84451,1.03976,0.66589,0.62346,0.66779,0.44768,1.11829,0.94678,1.10444,0.000227086,0.000227086,0.000227086
33,9488.11,0.98704,0.81898,1.03522,0.64465,0.62283,0.6519,0.41957,1.12971,0.97651,1.12639,0.000215443,0.000215443,0.000215443
34,9742.86,0.99775,0.80779,1.0332,0.65735,0.66955,0.67464,0.43942,1.1013,0.9761,1.09553,0.000203801,0.000203801,0.000203801
35,9994.73,0.96084,0.7665,1.01281,0.72723,0.64892,0.7095,0.47273,1.09079,0.98457,1.09634,0.000192158,0.000192158,0.000192158
36,10318.9,0.96764,0.77871,1.01553,0.65642,0.65399,0.67004,0.4239,1.11045,0.94503,1.117,0.000180516,0.000180516,0.000180516
37,10565.7,0.95481,0.76487,1.022,0.72974,0.64124,0.7102,0.4769,1.12487,0.97416,1.12332,0.000168874,0.000168874,0.000168874
38,10814.6,0.95424,0.75793,1.00535,0.6991,0.62867,0.68061,0.45705,1.10669,0.95011,1.0981,0.000157231,0.000157231,0.000157231
39,11063.4,0.92744,0.74231,1.00055,0.6802,0.6596,0.68639,0.45632,1.10403,1.00145,1.10641,0.000145589,0.000145589,0.000145589
40,11323.6,0.92534,0.73358,1.00073,0.65882,0.71033,0.69407,0.4521,1.10789,0.91929,1.11071,0.000133946,0.000133946,0.000133946
41,11672.7,0.91942,0.69388,1.00432,0.69897,0.64294,0.68466,0.44699,1.10225,0.94834,1.11113,0.000122304,0.000122304,0.000122304
42,11916.2,0.90354,0.65899,0.98747,0.72892,0.62387,0.72132,0.47754,1.10388,0.91368,1.10719,0.000110662,0.000110662,0.000110662
43,12162.7,0.89843,0.63214,0.98948,0.69459,0.70179,0.74439,0.49526,1.13473,0.89775,1.12643,9.90192e-05,9.90192e-05,9.90192e-05
