epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,313.124,1.50065,7.88552,1.25639,0.8412,0.14921,0.19912,0.12652,1.38913,2.27595,1.15048,0.00019583,0.00019583,0.00019583
2,569.732,1.44092,7.08584,1.21611,0.71799,0.22736,0.26871,0.1675,1.3539,2.00639,1.19347,0.000384071,0.000384071,0.000384071
3,817.481,1.42811,5.31036,1.24458,0.75174,0.30208,0.34746,0.20174,1.35059,1.90655,1.23069,0.000564552,0.000564552,0.000564552
4,1066.12,1.41195,4.08517,1.23413,0.61097,0.34071,0.34169,0.2054,1.35262,1.78492,1.23101,0.000553073,0.000553073,0.000553073
5,1315.68,1.3412,3.03519,1.21406,0.57142,0.47866,0.39571,0.23466,1.32324,1.59446,1.2296,0.00054143,0.00054143,0.00054143
6,1564.6,1.343,2.42102,1.23558,0.62829,0.39345,0.42688,0.25819,1.25763,1.51647,1.21388,0.000529788,0.000529788,0.000529788
7,1814.45,1.30206,2.15014,1.22107,0.58764,0.41609,0.40681,0.23443,1.30102,1.47832,1.21429,0.000518146,0.000518146,0.000518146
8,2064.46,1.31313,1.98276,1.20967,0.54914,0.4268,0.43088,0.25649,1.27063,1.65475,1.21091,0.000506503,0.000506503,0.000506503
9,2314.29,1.29817,1.86934,1.22266,0.68298,0.42374,0.4685,0.28902,1.27376,1.32676,1.1849,0.000494861,0.000494861,0.000494861
10,2563.68,1.25167,1.74804,1.17223,0.5644,0.43041,0.441,0.28921,1.19119,1.3725,1.17593,0.000483218,0.000483218,0.000483218
11,2815.39,1.25118,1.564,1.17201,0.56045,0.53758,0.50847,0.31509,1.18448,1.2533,1.15391,0.000471576,0.000471576,0.000471576
12,3081.37,1.23278,1.44875,1.17628,0.65021,0.46658,0.49549,0.3011,1.22617,1.38446,1.17634,0.000459934,0.000459934,0.000459934
13,3343.08,1.21101,1.37988,1.15391,0.46727,0.55787,0.51756,0.31935,1.19635,1.45867,1.17261,0.000448291,0.000448291,0.000448291
14,3600.28,1.1897,1.36567,1.14854,0.598,0.53716,0.519,0.318,1.20108,1.21581,1.19315,0.000436649,0.000436649,0.000436649
15,3855.28,1.17917,1.31334,1.12576,0.48426,0.61141,0.55296,0.35446,1.16795,1.23516,1.15061,0.000425006,0.000425006,0.000425006
16,4088.65,1.14091,1.2353,1.12925,0.46943,0.64426,0.59093,0.35438,1.20028,1.20004,1.17151,0.000413364,0.000413364,0.000413364
